Theta,Phi,Gain_RHCP,Gain_RHCP_Phase,Gain_LHCP,Gain_LHCP_Phase
-145,19,-7.629106678,153.5137825,-1.892003017,140.5732066
-144,19,-7.303351808,152.8520435,-1.930765961,140.6914856
-143,19,-7.016625893,151.9306256,-1.97794375,140.7683839
-142,19,-6.771175665,150.7747665,-2.035263897,140.8023918
-141,19,-6.568135053,149.4086054,-2.104196932,140.7938158
-140,19,-6.407740869,147.8554645,-2.185901833,140.7448594
-139,19,-6.289521887,146.1383369,-2.281186399,140.6596621
-138,19,-6.212465626,144.2804614,-2.390482349,140.5442967
-137,19,-6.175167502,142.3058899,-2.513834364,140.4067263
-136,19,-6.175965406,140.239978,-2.650901871,140.2567113
-135,19,-6.213060101,138.1097401,-2.800972213,140.1056547
-134,19,-6.284618756,135.9440273,-2.962983788,139.9663702
-133,19,-6.388856189,133.7735003,-3.135557841,139.8527567
-132,19,-6.524086487,131.6303866,-3.317037827,139.7793639
-131,19,-6.688737215,129.5480281,-3.505535676,139.7608438
-130,19,-6.881319774,127.5602369,-3.698984866,139.8112893
-129,19,-7.10035259,125.7004833,-3.895200843,139.9434812
-128,19,-7.344238712,124.0009341,-4.0919499,140.1680781
-127,19,-7.611105499,122.4913402,-4.287027765,140.4928065
-126,19,-7.898621359,121.1977565,-4.478348534,140.9217232
-125,19,-8.203812502,120.1410542,-4.664042954,141.4546351
-124,19,-8.522911136,119.3351934,-4.842562337,142.0867595
-123,19,-8.851274319,118.7852646,-5.012780967,142.808697
-122,19,-9.183416945,118.485399,-5.174086581,143.6067589
-121,19,-9.513198425,118.4167978,-5.326446516,144.4636462
-120,19,-9.834184357,118.5463001,-5.470437491,145.3594325
-119,19,-10.14016804,118.8260362,-5.607230232,146.2727548
-118,19,-10.42578583,119.1947036,-5.738525924,147.1820908
-117,19,-10.68711081,119.5807644,-5.866448437,148.0669942
-116,19,-10.92208631,119.9074134,-5.993402719,148.9091777
-115,19,-11.13068566,120.0986433,-6.121914109,149.6933725
-114,19,-11.31475663,120.0853762,-6.254464779,150.4079345
-113,19,-11.47760144,119.810609,-6.393342198,151.0452069
-112,19,-11.62341461,119.2328498,-6.540511225,151.6016779
-111,19,-11.75672327,118.3276134,-6.697517333,152.0779818
-110,19,-11.88194769,117.0871733,-6.86542448,152.4787895
-109,19,-12.00314341,115.5189964,-7.044787853,152.8126227
-108,19,-12.12392716,113.6433104,-7.235659289,153.0916046
-107,19,-12.24754444,111.4901637,-7.437621571,153.3311449
-106,19,-12.37701332,109.0962328,-7.649846618,153.5495391
-105,19,-12.51527506,106.5015618,-7.871171906,153.7674573
-104,19,-12.6652938,103.7464001,-8.100189008,154.0072951
-103,19,-12.83006737,100.8683046,-8.335338198,154.2923735
-102,19,-13.01253416,97.89966323,-8.575003698,154.6459913
-101,19,-13.21538068,94.86575963,-8.817605501,155.0903596
-100,19,-13.44076701,91.78344611,-9.061685573,155.6454749
-99,19,-13.68999189,88.66043461,-9.305988276,156.3280139
-98,19,-13.96311805,85.495189,-9.549536319,157.1503478
-97,19,-14.25857456,82.27741676,-9.791703786,158.1197834
-96,19,-14.57275391,78.98922141,-10.03228639,159.2381257
-95,19,-14.89963051,75.60707098,-10.27156623,160.5016354
-94,19,-15.2304512,72.10482544,-10.51036457,161.9014124
-93,19,-15.55358726,68.45807292,-10.75007355,163.4241884
-92,19,-15.85468564,64.64984119,-10.99265595,165.0534613
-91,19,-16.11729199,60.67725918,-11.2406044,166.7708602
-90,19,-16.32409487,56.55792379,-11.49685494,168.5576058
-89,19,-16.45880583,52.33384001,-11.76465556,170.3959334
-88,19,-16.50843041,48.07049333,-12.04739549,172.270366
-87,19,-16.46539087,43.84963185,-12.34840415,174.1687692
-86,19,-16.32883419,39.75675432,-12.67072998,176.0831647
-85,19,-16.10466407,35.86691496,-13.01690688,178.0103195
-84,19,-15.80431422,32.23342692,-13.38871336,179.9521541
-83,19,-15.44274017,28.88258831,-13.78692518,-178.0839847
-82,19,-15.03627606,25.81476097,-14.21106023,-176.0851551
-81,19,-14.60085647,23.00986878,-14.65911397,-174.0327712
-80,19,-14.15081873,20.43465466,-15.12728815,-171.9027488
-79,19,-13.69826423,18.04957913,-15.60972462,-169.6660062
-78,19,-13.25284088,15.81424905,-16.09827378,-167.2895726
-77,19,-12.8217916,13.69111793,-16.58235253,-164.7386228
-76,19,-12.41014568,11.64768784,-17.0489806,-161.9797451
-75,19,-12.02097237,9.657615044,-17.48311692,-158.98556
-74,19,-11.65565169,7.701106928,-17.86842975,-155.7403525
-73,19,-11.31414161,5.764903544,-18.18859121,-152.2456657
-72,19,-10.99523495,3.842028589,-18.42905381,-148.5240562
-71,19,-10.69680599,1.931401262,-18.57904877,-144.618973
-70,19,-10.41604911,0.037332756,-18.6333268,-140.5895449
-69,19,-10.14971042,-1.831109495,-18.59309751,-136.5009629
-68,19,-9.894310711,-3.660901501,-18.46582399,-132.4131879
-67,19,-9.646354799,-5.436049721,-18.26392987,-128.371533
-66,19,-9.402520005,-7.138761933,-18.0028476,-124.4016686
-65,19,-9.159815592,-8.750760371,-17.69897279,-120.5095491
-64,19,-8.915706474,-10.25465592,-17.36796848,-116.6850051
-63,19,-8.668197692,-11.63527186,-17.02362324,-112.907079
-62,19,-8.415880311,-12.88079372,-16.67725706,-109.1494793
-61,19,-8.157943224,-13.98363205,-16.33755734,-105.3852194
-60,19,-7.894157661,-14.9409166,-16.01070305,-101.5901347
-59,19,-7.624841592,-15.75458562,-15.70065933,-97.74534103
-58,19,-7.350809861,-16.4310845,-15.40956192,-93.83883146
-57,19,-7.073313756,-16.98073312,-15.13814285,-89.86639846
-56,19,-6.79397176,-17.41685448,-14.88616805,-85.83199698
-55,19,-6.514692184,-17.75477437,-14.65286615,-81.74759763
-54,19,-6.237588512,-18.01080157,-14.43732781,-77.63254397
-53,19,-5.964889216,-18.20128372,-14.23885236,-73.51243959
-52,19,-5.698845026,-18.34180963,-14.05721745,-69.41764045
-51,19,-5.441637543,-18.44659979,-13.89285126,-65.38149576
-50,19,-5.195293359,-18.52809881,-13.74689623,-61.43853791
-49,19,-4.961607429,-18.59676055,-13.62116688,-57.62284283
-48,19,-4.74207846,-18.66100031,-13.51801738,-53.96675606
-47,19,-4.537857975,-18.72728026,-13.44014399,-50.50011178
-46,19,-4.349713577,-18.80029167,-13.39035016,-47.24998528
-45,19,-4.178006153,-18.88320013,-13.37129824,-44.24093501
-44,19,-4.022680291,-18.97792469,-13.38526333,-41.4956281
-43,19,-3.883267094,-19.08542756,-13.43389478,-39.03570534
-42,19,-3.758898697,-19.20599658,-13.51798164,-36.88272314
-41,19,-3.648334112,-19.33950672,-13.63721163,-35.05899667
-40,19,-3.549996266,-19.48565038,-13.78991167,-33.58814711
-39,19,-3.462020288,-19.64412778,-13.97276096,-32.49511619
-38,19,-3.382312988,-19.81479064,-14.18048034,-31.80535444
-37,19,-3.308623126,-19.99773296,-14.40552499,-31.54283482
-36,19,-3.238621348,-20.1933249,-14.63784708,-31.72654377
-35,19,-3.169987722,-20.40218815,-14.86484804,-32.36525547
-34,19,-3.10050365,-20.62511482,-15.07169343,-33.45083434
-33,19,-3.028143835,-20.86293731,-15.24217946,-34.95112365
-32,19,-2.951163075,-21.11636145,-15.36025971,-36.80452776
-31,19,-2.868172207,-21.38578065,-15.41211824,-38.91912231
-30,19,-2.778197718,-21.67109216,-15.38835435,-41.17863876
-29,19,-2.680720394,-21.97153755,-15.28560538,-43.45544226
-28,19,-2.575689909,-22.28558731,-15.10700636,-45.62744721
-27,19,-2.463514183,-22.61088409,-14.86131743,-47.59382642
-26,19,-2.345024471,-22.94425202,-14.56109127,-49.28496974
-25,19,-2.221419133,-23.28177083,-14.22055246,-50.66496572
-24,19,-2.094190557,-23.61890649,-13.8537857,-51.72787413
-23,19,-1.965040698,-23.95068436,-13.47353043,-52.49057831
-22,19,-1.835790963,-24.27188841,-13.09058706,-52.98488499
-21,19,-1.70829192,-24.57727004,-12.71367952,-53.25057377
-20,19,-1.584337537,-24.86175256,-12.34958685,-53.33009362
-19,19,-1.465587689,-25.12062082,-12.00339374,-53.264933
-18,19,-1.353501582,-25.34968965,-11.67876552,-53.09337518
-17,19,-1.249283789,-25.54544807,-11.37819924,-52.84927096
-16,19,-1.153843737,-25.70517884,-11.10323341,-52.56149743
-15,19,-1.067768941,-25.827054,-10.85461558,-52.25384705
-14,19,-0.991311872,-25.91020715,-10.63243457,-51.94516653
-13,19,-0.924390129,-25.95478217,-10.43622677,-51.64962797
-12,19,-0.866599472,-25.96195644,-10.26506511,-51.37706178
-11,19,-0.817239137,-25.93393505,-10.11763851,-51.13331492
-10,19,-0.775348696,-25.87391065,-9.992327164,-50.92062108
-9,19,-0.739755465,-25.78598324,-9.8872778,-50.7379851
-8,19,-0.709131013,-25.67503455,-9.800480722,-50.58159183
-7,19,-0.682054869,-25.54655395,-9.72984928,-50.44525261
-6,19,-0.657082908,-25.40641646,-9.673300668,-50.32089991
-5,19,-0.632817377,-25.26061871,-9.628835927,-50.19913369
-4,19,-0.60797511,-25.11498477,-9.59461623,-50.06981289
-3,19,-0.581450281,-24.97485957,-9.569032212,-49.9226733
-2,19,-0.552368175,-24.84481231,-9.550763325,-49.7479422
-1,19,-0.52012686,-24.72837436,-9.538824762,-49.53691098
0,19,-0.484424384,-24.62783542,-9.53260037,-49.28242387
1,19,-0.445270015,-24.54411695,-9.531860855,-48.97924261
2,19,-0.402979119,-24.47673505,-9.536767318,-48.62425512
3,19,-0.358152279,-24.42385555,-9.547860678,-48.21650963
4,19,-0.31164023,-24.38243491,-9.566037714,-47.75707057
5,19,-0.264496943,-24.34843266,-9.592514508,-47.24870921
6,19,-0.217923755,-24.31707497,-9.62877804,-46.69545485
7,19,-0.173207773,-24.28314704,-9.676526633,-46.10204195
8,19,-0.131657817,-24.24129203,-9.737600062,-45.47329257
9,19,-0.094541095,-24.18629748,-9.813900163,-44.8134726
10,19,-0.063023427,-24.11335456,-9.907302814,-44.12565507
11,19,-0.038115467,-24.0182806,-10.01956196,-43.41111716
12,19,-0.020626867,-23.89769997,-10.15220588,-42.66879032
13,19,-0.011129861,-23.7491818,-10.30642537,-41.89477871
14,19,-0.009933314,-23.5713359,-10.48295226,-41.08196182
15,19,-0.017067917,-23.3638684,-10.68192662,-40.2197044
16,19,-0.032282883,-23.12759939,-10.90274977,-39.29371277
17,19,-0.055054262,-22.8644434,-11.14392176,-38.2861026
18,19,-0.084604725,-22.57735272,-11.40286394,-37.17577757
19,19,-0.119934376,-22.27022304,-11.67573333,-35.93925902
20,19,-0.159861841,-21.94776034,-11.95724606,-34.552142
21,19,-0.203074453,-21.61530951,-12.24054364,-32.99136135
22,19,-0.248185892,-21.27864692,-12.51715855,-31.23839614
23,19,-0.293799108,-20.94374285,-12.77715935,-29.28337051
24,19,-0.338571902,-20.61650373,-13.00956863,-27.1296834
25,19,-0.381282069,-20.30250822,-13.20312864,-24.79833471
26,19,-0.420888795,-20.00675499,-13.34741771,-22.33065922
27,19,-0.456586928,-19.7334416,-13.43419136,-19.7880333
28,19,-0.487850942,-19.48579356,-13.45867538,-17.24761695
29,19,-0.514465915,-19.26595932,-13.42045906,-14.79439993
30,19,-0.536543531,-19.07498101,-13.32370475,-12.51127137
31,19,-0.554522071,-18.91284318,-13.17660411,-10.46970297
32,19,-0.569150369,-18.77859335,-12.99026396,-8.723353693
33,19,-0.581456788,-18.67052084,-12.7773581,-7.305660582
34,19,-0.592705186,-18.58637426,-12.55087436,-6.231052154
35,19,-0.604340649,-18.52359563,-12.32316312,-5.498522307
36,19,-0.617928191,-18.47954878,-12.10534661,-5.096137033
37,19,-0.635087833,-18.45172251,-11.90704357,-5.005381251
38,19,-0.657429307,-18.43789321,-11.73631912,-5.204741256
39,19,-0.686489288,-18.4362371,-11.59976873,-5.672326404
40,19,-0.723673505,-18.44538752,-11.50266524,-6.387583524
41,19,-0.770205507,-18.46443691,-11.44912233,-7.332267722
42,19,-0.827083312,-18.49288728,-11.4422481,-8.490853501
43,19,-0.895044736,-18.53055488,-11.48427655,-9.850545844
44,19,-0.974541879,-18.57743699,-11.57667388,-11.40101165
45,19,-1.065725118,-18.63354964,-11.72022155,-13.13391377
46,19,-1.168436913,-18.69874616,-11.91508141,-15.04229968
47,19,-1.282215794,-18.77252785,-12.1608498,-17.1198774
48,19,-1.406310918,-18.85385932,-12.45660925,-19.36020311
49,19,-1.539707563,-18.94100291,-12.80098699,-21.75580822
50,19,-1.681163752,-19.03138813,-13.19223002,-24.29730854
51,19,-1.829257777,-19.12153333,-13.62830551,-26.9725633
52,19,-1.982445813,-19.20703641,-14.10703256,-29.76598409
53,19,-2.139127966,-19.28264943,-14.62624614,-32.65812768
54,19,-2.297720185,-19.34244698,-15.18398649,-35.62573284
55,19,-2.456728591,-19.3800907,-15.77869741,-38.64237115
56,19,-2.614822068,-19.3891824,-16.40940793,-41.67986795
57,19,-2.770898693,-19.3636865,-17.07586475,-44.71061658
58,19,-2.92414173,-19.29839225,-17.77858177,-47.71087238
59,19,-3.074061599,-19.18937715,-18.51877654,-50.665099
60,19,-3.220521279,-19.03442944,-19.29816908,-53.57147773
61,19,-3.363743863,-18.83338899,-20.11861731,-56.44879217
62,19,-3.504302207,-18.58837311,-20.98153871,-59.34504131
63,19,-3.64309168,-18.30386552,-21.88699547,-62.34821712
64,19,-3.781287709,-17.98666102,-22.8321566,-65.59944811
65,19,-3.920290297,-17.64567209,-23.8085427,-69.30749125
66,19,-4.061657848,-17.29161579,-24.79699097,-73.75968334
67,19,-4.20703278,-16.93660615,-25.75895698,-79.31440309
68,19,-4.35806144,-16.59368029,-26.62408404,-86.33982211
69,19,-4.516311017,-16.27628411,-27.28082622,-95.04429779
70,19,-4.683186371,-15.997738,-27.59138651,-105.1956207
71,19,-4.859850052,-15.77069542,-27.45264312,-115.947185
72,19,-5.047149247,-15.60660042,-26.86893901,-126.1283851
73,19,-5.245553915,-15.51514474,-25.95269087,-134.861316
74,19,-5.455110959,-15.50372455,-24.85139013,-141.8680764
75,19,-5.675419751,-15.57690092,-23.6849897,-147.3110039
76,19,-5.905634491,-15.73587848,-22.52984168,-151.5178496
77,19,-6.144498403,-15.97803201,-21.42803218,-154.8151431
78,19,-6.390413256,-16.29652968,-20.40031123,-157.469257
79,19,-6.641544848,-16.68011947,-19.45536009,-159.6802552
80,19,-6.895960781,-17.11315633,-18.59524967,-161.592986
81,19,-7.151791525,-17.57594525,-17.81841461,-163.3105934
82,19,-7.407400469,-18.04545383,-17.1212256,-164.9058468
83,19,-7.661544824,-18.49640573,-16.49881395,-166.4295367
84,19,-7.913508571,-18.90271013,-15.94550725,-167.9163436
85,19,-8.163192002,-19.23912207,-15.45506842,-169.3887978
86,19,-8.411149626,-19.48298283,-15.02084235,-170.8598875
87,19,-8.658577438,-19.61586907,-14.6358689,-172.3347591
88,19,-8.907259373,-19.62499249,-14.29299594,-173.8118626
89,19,-9.159488434,-19.5042323,-13.98501148,-175.28382
90,19,-9.417979228,-19.25473983,-13.70480242,-176.7382489
91,19,-9.68578537,-18.88511335,-13.44553812,-178.1587147
92,19,-9.966228909,-18.41119083,-13.2008684,-179.5259285
93,19,-10.26284155,-17.85554237,-12.96511919,179.1807696
94,19,-10.57931084,-17.24676244,-12.73346595,177.9816917
95,19,-10.91941988,-16.61866563,-12.50206657,176.8949778
96,19,-11.28696672,-16.00947957,-12.26814094,175.9348593
97,19,-11.68564909,-15.46110555,-12.02999216,175.1102204
98,19,-12.11890062,-15.01847809,-11.78697236,174.4236401
99,19,-12.58966551,-14.72899612,-11.53940132,173.8710244
100,19,-13.10010025,-14.64191483,-11.28844817,173.4418453
101,19,-13.65119474,-14.8074729,-11.03598586,173.1199118
102,19,-14.2423152,-15.27538343,-10.78442631,172.8845263
103,19,-14.87069547,-16.09215014,-10.53654248,172.7118485
104,19,-15.53095109,-17.29653975,-10.2952829,172.576289
105,19,-16.21477021,-18.91257763,-10.06358469,172.4517916
106,19,-16.91104039,-20.93987925,-9.844191025,172.3129111
107,19,-17.60675218,-23.34226144,-9.639479444,172.1356542
108,19,-18.28897387,-26.03741551,-9.451306546,171.8980964
109,19,-18.94788847,-28.89219504,-9.280873906,171.5808271
110,19,-19.58032337,-31.72799844,-9.128619319,171.1672945
111,19,-20.19269147,-34.33717703,-8.994137471,170.6441234
112,19,-20.80230646,-36.50525771,-8.876135022,170.0014724
113,19,-21.43683342,-38.02902934,-8.772426651,169.2334693
114,19,-22.1327015,-38.72059188,-8.679980347,168.3387295
115,19,-22.93388263,-38.39068395,-8.595020878,167.3209168
116,19,-23.89222667,-36.80483123,-8.513198687,166.1892554
117,19,-25.06958075,-33.59536019,-8.429826025,164.958852
118,19,-26.53894482,-28.07909146,-8.340172399,163.6506614
119,19,-28.36800967,-18.85125901,-8.239798367,162.2909369
120,19,-30.49842065,-2.971603231,-8.124893381,160.9100653
121,19,-32.21939153,23.88915207,-7.992574628,159.5407987
122,19,-31.81284369,58.02975369,-7.841104203,158.2160336
123,19,-29.41108434,84.55770136,-7.66999363,156.9664133
124,19,-26.71027842,101.0827533,-7.47998533,155.8180913
125,19,-24.33039141,111.9760669,-7.27292373,154.7909769
126,19,-22.31076576,120.0050268,-7.051546846,153.8976771
127,19,-20.58837696,126.480256,-6.819237236,153.1432084
128,19,-19.10214013,132.0317526,-6.579768712,152.5254091
129,19,-17.80635387,136.9801358,-6.337075327,152.0358866
130,19,-16.66856914,141.4976091,-6.095056874,151.6612896
131,19,-15.66596124,145.6811405,-5.857424398,151.3847034
132,19,-14.78243867,149.5879501,-5.627582171,151.1870065
133,19,-14.00658561,153.2536735,-5.408539364,151.0480774
134,19,-13.33022815,156.7019876,-5.202844247,150.9477964
135,19,-12.74743373,159.949772,-5.012535068,150.8668267
136,19,-12.25380832,163.0098267,-4.839103604,150.7871901
137,19,-11.84599933,165.8922064,-4.683469248,150.6926723
138,19,-11.52134134,168.6047517,-4.5459631,150.5690985
139,19,-11.27760039,171.1531413,-4.426322793,150.4045221
140,19,-11.1127852,173.540643,-4.323699813,150.1893598
141,19,-11.02500191,175.7676578,-4.236681831,149.9165022
142,19,-11.01233473,177.831103,-4.163333024,149.5814091
143,19,-11.07273792,179.7236502,-4.101255412,149.1821922
144,19,-11.20392625,-178.5671749,-4.047673583,148.7196684
145,19,-11.40325063,-177.0600233,-3.999543777,148.1973563
146,19,-11.66754321,-175.7808564,-3.95368591,147.621383
147,19,-11.99291217,-174.764116,-3.90693396,147.0002636
148,19,-12.37446015,-174.0537846,-3.856296547,146.3445264
149,19,-12.80589516,-173.7040649,-3.799116304,145.6661749
150,19,-13.27900169,-173.7791984,-3.73321452,144.9780033
151,19,-13.78295569,-174.3516435,-3.657007427,144.2928124
152,19,-14.30351872,-175.4974657,-3.569582707,143.6225976
153,19,-14.82226523,-177.2875107,-3.470729132,142.9777957
154,19,-15.31620354,-179.7731722,-3.360917872,142.3666735
155,19,-15.75840777,177.0328948,-3.241239628,141.794924
156,19,-16.12038814,173.1771925,-3.113306315,141.265504
157,19,-16.3765182,168.7781504,-2.979128667,140.7787132
158,19,-16.5096623,164.020274,-2.840981763,140.3324805
159,19,-16.51575144,159.1246685,-2.701269396,139.9228083
160,19,-16.40485301,154.3046673,-2.562396073,139.5443076
161,19,-16.19804422,149.7258802,-2.4266529,139.1907687
162,19,-15.92179582,145.4866239,-2.29612121,138.8557146
163,19,-15.60249043,141.6210035,-2.172595822,138.532902
164,19,-15.26277616,138.1158813,-2.057528366,138.216749
165,19,-14.92001233,134.9311349,-1.951990211,137.9026777
166,19,-14.58621742,132.0166442,-1.85665399,137.5873712
167,19,-14.26879623,129.3239454,-1.771792478,137.268946
168,19,-13.97153169,126.8130496,-1.697293482,136.9470437
169,19,-13.69556945,124.4557093,-1.632689328,136.6228456
170,19,-13.44028565,122.2363143,-1.577199424,136.2990108
171,19,-13.20400833,120.1512404,-1.529784147,135.9795393
172,19,-12.98459127,118.2071707,-1.489207986,135.66956
173,19,-12.77984392,116.4187261,-1.454109488,135.3750486
174,19,-12.58782188,114.8056727,-1.423075097,135.1024814
175,19,-12.40698565,113.3899601,-1.394713689,134.8584415
176,19,-12.2362445,112.1928424,-1.367728362,134.6491958
177,19,-12.07491312,111.2323132,-1.340982082,134.4802732
178,19,-11.92261747,110.5210336,-1.313554038,134.3560746
179,19,-11.77918843,110.0648628,-1.28478399,134.2795483
180,19,-11.64457711,109.8620371,-1.254302517,134.2519596
-180,20,-11.64457711,110.8620371,-1.254302517,133.2519596
-179,20,-11.51769733,110.9046392,-1.222595508,133.2775445
-178,20,-11.39867573,111.1776334,-1.189400009,133.349496
-177,20,-11.28784837,111.6572057,-1.155235417,133.4638179
-176,20,-11.18578551,112.3145099,-1.12087664,133.6151001
-175,20,-11.09335932,113.1175529,-1.087309157,133.7968601
-174,20,-11.01177868,114.0333116,-1.055673102,134.0019397
-173,20,-10.94257108,115.0299133,-1.027199297,134.2229223
-172,20,-10.88750222,116.0787077,-1.003140641,134.4525409
-171,20,-10.84843561,117.1560786,-0.984702427,134.6840482
-170,20,-10.82714382,118.2448914,-0.97297517,134.9115324
-169,20,-10.82508752,119.335523,-0.968873194,135.1301646
-168,20,-10.84317847,120.4264644,-0.973081851,135.3363759
-167,20,-10.88153886,121.5245062,-0.986015641,135.527961
-166,20,-10.93926458,122.6445054,-1.007789014,135.7041144
-165,20,-11.01419663,123.8086861,-1.038201074,135.8653995
-164,20,-11.10270573,125.0453647,-1.076734955,136.0136562
-163,20,-11.19950273,126.3869191,-1.122572242,136.1518484
-162,20,-11.29750423,127.8667831,-1.174622374,136.283854
-161,20,-11.38780885,129.5152838,-1.231566554,136.4142002
-160,20,-11.45987046,131.3543277,-1.29191515,136.5477493
-159,20,-11.50197659,133.3913374,-1.354076909,136.6893454
-158,20,-11.50212512,135.6134378,-1.41643761,136.8434378
-157,20,-11.44931056,137.9835143,-1.477444858,137.0137031
-156,20,-11.33507139,140.4400011,-1.535694939,137.2026933
-155,20,-11.15496299,142.9016477,-1.590016841,137.4115438
-154,20,-10.90952087,145.2769343,-1.639548052,137.6397694
-153,20,-10.60437385,147.4759177,-1.683796596,137.8851768
-152,20,-10.24945247,149.4212067,-1.722684229,138.1439064
-151,20,-9.857558059,151.0552522,-1.756566717,138.4106078
-150,20,-9.442730451,152.3428249,-1.786228789,138.6787337
-149,20,-9.018811014,153.2693459,-1.812853468,138.9409261
-148,20,-8.598420781,153.8367282,-1.837967699,139.18946
-147,20,-8.19238822,154.0584417,-1.863368332,139.4167043
-146,20,-7.809544078,153.9549986,-1.891034035,139.6155653
-145,20,-7.456761777,153.5504439,-1.923029595,139.7798836
-144,20,-7.139133213,152.8699718,-1.961409078,139.9047679
-143,20,-6.860200944,151.938536,-2.008123657,139.9868578
-142,20,-6.622199173,150.7802288,-2.064938767,140.0245171
-141,20,-6.4262798,149.4182025,-2.133363842,140.0179667
-140,20,-6.272715112,147.8749392,-2.214596548,139.9693638
-139,20,-6.161077071,146.1727212,-2.309482196,139.8828386
-138,20,-6.090396704,144.3341856,-2.418488128,139.7644892
-137,20,-6.059307646,142.3828771,-2.541692227,139.6223368
-136,20,-6.066176404,140.3437275,-2.678784291,139.4662311
-135,20,-6.109219487,138.2434059,-2.829078852,139.3076964
-134,20,-6.186604604,136.1104975,-2.991537933,139.1596996
-133,20,-6.296530436,133.9754792,-3.164802375,139.0363263
-132,20,-6.437277639,131.870481,-3.347230586,138.952347
-131,20,-6.607223232,129.8288332,-3.536944018,138.9226681
-130,20,-6.804811774,127.8844161,-3.731879261,138.9616687
-129,20,-7.02847995,126.0708309,-3.929847365,139.0824414
-128,20,-7.276536023,124.4204073,-4.128601612,139.2959727
-127,20,-7.547002063,122.9630474,-4.325915175,139.6103184
-126,20,-7.837434354,121.7248842,-4.519669597,140.0298463
-125,20,-8.14474586,120.7267241,-4.707953385,140.5546325
-124,20,-8.465063384,119.9822423,-4.889167291,141.1800971
-123,20,-8.79365985,119.4959565,-5.062129312,141.8969535
-122,20,-9.125005756,119.2610958,-5.226168936,142.6915171
-121,20,-9.452978352,119.2576403,-5.381197911,143.5463761
-120,20,-9.771246319,119.4509711,-5.527744935,144.4413767
-119,20,-10.0738086,119.79169,-5.666944755,145.3548288
-118,20,-10.35561377,120.2171243,-5.800477968,146.2648084
-117,20,-10.61313852,120.6547659,-5.930464981,147.1504237
-116,20,-10.84478625,121.02742,-6.059324363,147.9929321
-115,20,-11.05099873,121.2593257,-6.189610506,148.7766298
-114,20,-11.23405124,121.2821914,-6.323847245,149.4894812
-113,20,-11.39759363,121.0401253,-6.464372863,150.1234991
-112,20,-11.54606647,120.4928075,-6.613208637,150.6749111
-111,20,-11.68413695,119.6167509,-6.771958803,151.1441643
-110,20,-11.81626744,118.4049039,-6.941745741,151.5358161
-109,20,-11.94647221,116.8650399,-7.123180675,151.8583463
-108,20,-12.07826045,115.0173765,-7.316367723,152.1239062
-107,20,-12.21472179,112.8917506,-7.52093735,152.3480033
-106,20,-12.35868907,110.5245686,-7.736104173,152.549101
-105,20,-12.51290977,107.9556769,-7.96074326,152.7481084
-104,20,-12.68016762,105.2252883,-8.193478681,152.9677325
-103,20,-12.86331531,102.3711089,-8.432778097,153.2316774
-102,20,-13.0652005,99.42581539,-8.677047841,153.5636918
-101,20,-13.28848706,96.41500789,-8.924724364,153.9864948
-100,20,-13.5353868,93.35571421,-9.174359882,154.5206325
-99,20,-13.80732169,90.25547043,-9.42470224,155.1833507
-98,20,-14.10453551,87.11197134,-9.674770606,155.9875803
-97,20,-14.42566995,83.91330023,-9.923928984,156.9411442
-96,20,-14.7673186,80.63881657,-10.17195817,158.0462859
-95,20,-15.12358089,77.26089616,-10.41912373,159.2995942
-94,20,-15.48566139,73.74784585,-10.66623381,160.6923639
-93,20,-15.84160444,70.06838005,-10.9146771,162.2113789
-92,20,-16.17631609,66.19791468,-11.16642985,163.8400533
-91,20,-16.47208515,62.12643016,-11.42402218,165.5598232
-90,20,-16.70982061,57.86666806,-11.69045774,167.3516506
-89,20,-16.87109717,53.46016202,-11.96908649,169.1975029
-88,20,-16.94079522,48.97783441,-12.26343592,171.0816915
-87,20,-16.90971875,44.51275155,-12.57700954,172.9919961
-86,20,-16.77633324,40.16558856,-12.91306254,174.9205495
-85,20,-16.54696004,36.02705307,-13.27436267,176.8645001
-84,20,-16.23437482,32.16329946,-13.66294052,178.8264979
-83,20,-15.85539675,28.60874187,-14.07982905,-179.1849455
-82,20,-15.42830998,25.36695219,-14.52478897,-177.1551898
-81,20,-14.97076672,22.41719959,-14.996015,-175.0633074
-80,20,-14.49843357,19.7231796,-15.48982177,-172.8821226
-79,20,-14.02432921,17.2412312,-16.00031689,-170.5786393
-78,20,-13.55865898,14.92668707,-16.51908779,-168.1151712
-77,20,-13.10894359,12.73809935,-17.03496027,-165.4515937
-76,20,-12.68029001,10.63967506,-17.53393137,-162.5491588
-75,20,-12.27571157,8.602438155,-17.99943138,-159.3761128
-74,20,-11.89644945,6.604592831,-18.41310327,-155.9147967
-73,20,-11.54227681,4.631435319,-18.756255,-152.1689225
-72,20,-11.21178192,2.675026688,-19.01197932,-148.1686112
-71,20,-10.90263378,0.733729065,-19.16763558,-143.970309
-70,20,-10.61183454,-1.188369451,-19.21706013,-139.6497893
-69,20,-10.33596146,-3.082160588,-19.16175406,-135.2892178
-68,20,-10.07139722,-4.934387122,-19.01057647,-130.9622538
-67,20,-9.814543967,-6.72870423,-18.77804863,-126.722217
-66,20,-9.562013423,-8.446925989,-18.48188857,-122.5966373
-65,20,-9.310785058,-10.07041101,-18.14054023,-118.5883964
-64,20,-9.058325597,-11.58149977,-17.77124187,-114.6813102
-63,20,-8.802667042,-12.96488568,-17.38883012,-110.8473807
