Theta,Phi,Gain_RHCP,Gain_RHCP_Phase,Gain_LHCP,Gain_LHCP_Phase
168,50,-12.12244807,107.3043037,-0.699629048,15.05568076
169,50,-12.35138054,106.6059666,-0.664322595,15.16536716
170,50,-12.5774294,106.0288185,-0.639918299,15.26258372
171,50,-12.79717902,105.5716026,-0.625107728,15.35042233
172,50,-13.00599392,105.2212834,-0.618384193,15.4326269
173,50,-13.19814935,104.9537714,-0.618102335,15.51335285
174,50,-13.36713367,104.7355746,-0.622545475,15.59690514
175,50,-13.50609887,104.5265716,-0.629998705,15.68746397
176,50,-13.60841014,104.2839537,-0.638825014,15.78881144
177,50,-13.66822795,103.9670943,-0.647541022,15.90407622
178,50,-13.68105196,103.5427477,-0.654888387,16.03551553
179,50,-13.64416574,102.9896906,-0.659896607,16.18435423
180,50,-13.55693878,102.3018545,-0.661933035,16.35069743
-180,51,-13.55693878,103.3018545,-0.661933035,15.35069743
-179,51,-13.42113974,102.4833486,-0.661521335,15.53649399
-178,51,-13.24065273,101.5549274,-0.657992218,15.73655963
-177,51,-13.02096392,100.5532255,-0.651838175,15.94795739
-176,51,-12.76901235,99.52157971,-0.643903784,16.16710652
-175,51,-12.49265719,98.50496532,-0.635340746,16.3900611
-174,51,-12.20007114,97.54559797,-0.627547033,16.61280979
-173,51,-11.89913652,96.67972757,-0.622094208,16.83157241
-172,51,-11.59691526,95.93573758,-0.620647531,17.04307268
-171,51,-11.29924252,95.33334715,-0.624883525,17.24477153
-170,51,-11.01046655,94.88355892,-0.636409234,17.4350516
-169,51,-10.73333456,94.5889915,-0.656686727,17.61334927
-168,51,-10.4690104,94.44432924,-0.686965445,17.78023466
-167,51,-10.21720485,94.43675547,-0.728224184,17.93744231
-166,51,-9.976398623,94.54636523,-0.781123707,18.08785608
-165,51,-9.744138048,94.74665514,-0.845970497,18.23545049
-164,51,-9.517381176,95.00524362,-0.922691889,18.38518892
-163,51,-9.292866907,95.28497604,-1.010822798,18.54287673
-162,51,-9.067474515,95.54551285,-1.109504431,18.71496543
-161,51,-8.838538698,95.7453941,-1.217495702,18.90830339
-160,51,-8.604089681,95.8444463,-1.333198372,19.12982963
-159,51,-8.36299984,95.8062853,-1.454697229,19.38621086
-158,51,-8.115035279,95.60060853,-1.579816644,19.68342845
-157,51,-7.860827562,95.20498223,-1.706194508,20.0263309
-156,51,-7.601791872,94.60590947,-1.831373695,20.41817907
-155,51,-7.34002006,93.79908542,-1.952909698,20.86022211
-154,51,-7.078171121,92.78887311,-2.068490938,21.3513516
-153,51,-6.81937118,91.58713663,-2.176065687,21.88788472
-152,51,-6.567124714,90.2116339,-2.273966875,22.46352216
-151,51,-6.325231933,88.68419558,-2.361024015,23.06951152
-150,51,-6.097705264,87.02890559,-2.4366507,23.69502244
-149,51,-5.888679896,85.27046147,-2.500897187,24.32770987
-148,51,-5.702317314,83.43284025,-2.554460688,24.9544135
-147,51,-5.542704631,81.53833754,-2.598650733,25.5619203
-146,51,-5.413754869,79.60699497,-2.635312396,26.13771014
-145,51,-5.319113704,77.65638966,-2.666715231,26.67061222
-144,51,-5.262076943,75.70173324,-2.69541922,27.15131993
-143,51,-5.245520802,73.75621727,-2.724130482,27.57273869
-142,51,-5.271844726,71.83154257,-2.75555879,27.93016735
-141,51,-5.342924509,69.93857878,-2.792286667,28.22133488
-140,51,-5.460072072,68.08811185,-2.836656796,28.44632597
-139,51,-5.623997424,66.2916474,-2.890681289,28.60743244
-138,51,-5.83476795,64.56224373,-2.955973779,28.7089636
-137,51,-6.091759949,62.91534699,-3.033703405,28.75704002
-136,51,-6.393597189,61.36959063,-3.124568719,28.75938492
-135,51,-6.738071168,59.9474989,-3.228789178,28.72511655
-134,51,-7.122037932,58.67599902,-3.346112025,28.66453602
-133,51,-7.541287612,57.58659578,-3.475832746,28.58889794
-132,51,-7.99038681,56.71499927,-3.616827848,28.5101477
-131,51,-8.462503119,56.09992811,-3.767599178,28.44060781
-130,51,-8.949238999,55.78076204,-3.926329437,28.39259955
-129,51,-9.440531907,55.7937359,-4.090948758,28.3779924
-128,51,-9.924717894,56.16653326,-4.259212263,28.40768519
-127,51,-10.38889496,56.91154984,-4.428788219,28.4910364
-126,51,-10.81973025,58.01880516,-4.597355788,28.63527754
-125,51,-11.20478653,59.45035072,-4.762710285,28.84495792
-124,51,-11.53426493,61.13859937,-4.922872299,29.12148074
-123,51,-11.80280933,62.99059525,-5.076195154,29.46279353
-122,51,-12.01082902,64.89846173,-5.221463267,29.86328851
-121,51,-12.16484689,66.753694,-5.357972528,30.31394936
-120,51,-12.27671432,68.46114689,-5.485583447,30.8027518
-119,51,-12.36197232,69.94881126,-5.604739065,31.31529097
-118,51,-12.43790969,71.17157538,-5.716442538,31.83557676
-117,51,-12.52184439,72.10963809,-5.822193663,32.34691639
-116,51,-12.62992706,72.76369734,-5.923888473,32.83279634
-115,51,-12.77651545,73.14916655,-6.023690436,33.2776853
-114,51,-12.97401205,73.29100333,-6.123884746,33.66770194
-113,51,-13.2330089,73.21992516,-6.226728292,33.99112006
-112,51,-13.56260383,72.97020438,-6.334307159,34.23871148
-111,51,-13.97079769,72.57895189,-6.448411454,34.40394821
-110,51,-14.46492651,72.08674832,-6.570434605,34.48309693
-109,51,-15.05211669,71.53957839,-6.701301657,34.47523999
-108,51,-15.73977407,70.99222382,-6.841428927,34.38224982
-107,51,-16.53613064,70.51358655,-6.990715717,34.20873102
-106,51,-17.45087144,70.19493246,-7.148567623,33.9619286
-105,51,-18.49583279,70.16297185,-7.3139499,33.651586
-104,51,-19.68564262,70.60144147,-7.485468194,33.28972485
-103,51,-21.03778489,71.78819999,-7.661472502,32.89031317
-102,51,-22.57034173,74.16080704,-7.840178558,32.46879104
-101,51,-24.29182666,78.43048871,-8.019799077,32.04143576
-100,51,-26.16629986,85.74719018,-8.198676043,31.62456919
-99,51,-28.01456756,97.72571467,-8.375404719,31.23363767
-98,51,-29.35009034,115.3665497,-8.548940698,30.88222286
-97,51,-29.53592272,135.9982365,-8.71868308,30.5810646
-96,51,-28.58838786,153.8865911,-8.88452932,30.33718771
-95,51,-27.14596731,166.5618469,-9.046899905,30.15322012
-94,51,-25.67317968,175.0954543,-9.206733123,30.02696941
-93,51,-24.33187626,-178.9245653,-9.365451489,29.95129276
-92,51,-23.14589886,-174.3938246,-9.524901729,29.91425801
-91,51,-22.09631937,-170.6506884,-9.687270103,29.89955866
-90,51,-21.15505998,-167.3149255,-9.854974482,29.8871208
-89,51,-20.29519442,-164.1782167,-10.03053448,29.85382901
-88,51,-19.49394703,-161.1405371,-10.21642115,29.77430369
-87,51,-18.73356273,-158.1719164,-10.4148883,29.6216822
-86,51,-18.00149773,-155.2867277,-10.62778838,29.36838753
-85,51,-17.29021649,-152.5243285,-10.85637718,28.98690575
-84,51,-16.59660195,-149.9338592,-11.10111399,28.45063177
-83,51,-15.92101961,-147.5628979,-11.36146744,27.7348749
-82,51,-15.26617787,-145.4501003,-11.6357439,26.81813258
-81,51,-14.63598036,-143.6215876,-11.920964,25.68372907
-80,51,-14.03454025,-142.0903077,-12.21282396,24.32185967
-79,51,-13.4654522,-140.857306,-12.50578782,22.73196176
-78,51,-12.93133762,-139.9138828,-12.79335825,20.92514522
-77,51,-12.43362615,-139.2438833,-13.06855826,18.92618277
-76,51,-11.97251352,-138.8256852,-13.3246159,16.77436393
-75,51,-11.54703758,-138.633721,-13.55578029,14.52248593
-74,51,-11.15522636,-138.6395514,-13.75812921,12.23351713
-73,51,-10.79428625,-138.8126042,-13.93018887,9.975039947
-72,51,-10.46080949,-139.1207285,-14.0732103,7.812280511
-71,51,-10.15098763,-139.530711,-14.19103575,5.80103346
-70,51,-9.860820541,-140.0088747,-14.28960866,3.981818813
-69,51,-9.586312353,-140.521834,-14.37627402,2.376146644
-68,51,-9.323645802,-141.0374318,-14.45904305,0.985067445
-67,51,-9.069328289,-141.5258235,-14.5459575,-0.210417296
-66,51,-8.820305149,-141.9606266,-14.64461557,-1.247818846
-65,51,-8.574039246,-142.3200182,-14.76184804,-2.181244247
-64,51,-8.328559452,-142.5876508,-14.90348085,-3.079666969
-63,51,-8.082482949,-142.7532655,-15.07408902,-4.025704643
-62,51,-7.835016822,-142.8129172,-15.27663086,-5.114951082
-61,51,-7.585943046,-142.7687734,-15.51184012,-6.455581223
-60,51,-7.335588522,-142.6285036,-15.77724925,-8.167456828
-59,51,-7.084779477,-142.4043264,-16.06573859,-10.3791566
-58,51,-6.834778398,-142.1118222,-16.36361558,-13.22013994
-57,51,-6.587202349,-141.7686382,-16.64854341,-16.80391566
-56,51,-6.343923635,-141.3932133,-16.88829949,-21.19805154
-55,51,-6.106956672,-141.0036333,-17.04226802,-26.38149426
-54,51,-5.87833743,-140.6166918,-17.06790219,-32.20256408
-53,51,-5.660003247,-140.2471985,-16.93237568,-38.36750559
-52,51,-5.453680802,-139.9075382,-16.62482429,-44.48816408
-51,51,-5.260788836,-139.6074584,-16.16132087,-50.17990677
-50,51,-5.08236025,-139.3540448,-15.57879279,-55.15622802
-49,51,-4.918986116,-139.1518384,-14.92246104,-59.26969098
-48,51,-4.770782376,-139.0030502,-14.23460133,-62.49566636
-47,51,-4.637378666,-138.9078356,-13.54867079,-64.88927253
-46,51,-4.517928089,-138.8646009,-12.88821505,-66.54404187
-45,51,-4.411136391,-138.8703235,-12.26828411,-67.5639796
-44,51,-4.315309044,-138.9208748,-11.69755476,-68.0486943
-43,51,-4.228414647,-139.0113406,-11.18027513,-68.08734688
-42,51,-4.148162977,-139.1363332,-10.71776397,-67.75745618
-41,51,-4.072095542,-139.2902931,-10.30947689,-67.12595428
-40,51,-3.997685808,-139.4677709,-9.953735984,-66.25104145
-39,51,-3.922445353,-139.6636808,-9.64822146,-65.18412199
-38,51,-3.84403113,-139.8735104,-9.390302017,-63.97150336
-37,51,-3.76034815,-140.0934733,-9.177256163,-62.65574383
-36,51,-3.669641344,-140.3205898,-9.006417654,-61.27662987
-35,51,-3.570570437,-140.5526879,-8.875264615,-59.87180871
-34,51,-3.462262458,-140.7883213,-8.781463435,-58.4771203
-33,51,-3.344338122,-141.0266144,-8.722873786,-57.12668005
-32,51,-3.216910445,-141.2670494,-8.697519219,-55.85276343
-31,51,-3.080556489,-141.5092212,-8.703527799,-54.68553756
-30,51,-2.936265465,-141.7525871,-8.739048516,-53.6526754
-29,51,-2.785368366,-141.9962396,-8.802151112,-52.77887499
-28,51,-2.629455453,-142.2387248,-8.890719213,-52.08529423
-27,51,-2.470288201,-142.4779232,-9.002348817,-51.5889034
-26,51,-2.309711822,-142.7110014,-9.134266133,-51.30175856
-25,51,-2.149573394,-142.9344351,-9.283280006,-51.23021235
-24,51,-1.991649214,-143.1440969,-9.445784008,-51.37410747
-23,51,-1.837583588,-143.3354023,-9.617820778,-51.72603998
-22,51,-1.688839968,-143.503498,-9.795215078,-52.27082675
-21,51,-1.546664427,-143.6434842,-9.973771773,-52.98534902
-20,51,-1.412060827,-143.7506557,-10.14952107,-53.838951
-19,51,-1.285776737,-143.8207521,-10.31897869,-54.79453016
-18,51,-1.168299096,-143.8502064,-10.47937782,-55.81035651
-17,51,-1.05985871,-143.8363806,-10.62882816,-56.84251822
-16,51,-0.96044276,-143.7777795,-10.7663681,-57.84774894
-15,51,-0.869814645,-143.6742306,-10.89189758,-58.78629696
-14,51,-0.787540408,-143.5270201,-11.0060053,-59.62448379
-13,51,-0.713020907,-143.3389727,-11.10972646,-60.33667147
-12,51,-0.645528566,-143.1144659,-11.20427829,-60.90648274
-11,51,-0.58424723,-142.8593675,-11.29081927,-61.32724814
-10,51,-0.528313253,-142.5808936,-11.3702659,-61.60175033
-9,51,-0.476855664,-142.287383,-11.44318395,-61.74138199
-8,51,-0.429033186,-141.9879948,-11.50975376,-61.76483869
-7,51,-0.384066015,-141.6923399,-11.56979661,-61.69645182
-6,51,-0.341260764,-141.410065,-11.6228413,-61.56425122
-5,51,-0.300027664,-141.1504114,-11.6682086,-61.39784468
-4,51,-0.259889999,-140.921778,-11.70509502,-61.22621323
-3,51,-0.220486627,-140.7313147,-11.732644,-61.075542
-2,51,-0.181569134,-140.5845742,-11.75000118,-60.96722441
-1,51,-0.142995583,-140.4852447,-11.75635745,-60.91618556
0,51,-0.104722843,-140.4349812,-11.75098738,-60.92966314
1,51,-0.066799154,-140.4333448,-11.73329015,-61.00656016
2,51,-0.029357944,-140.4778524,-11.70283509,-61.13744393
3,51,0.007386843,-140.5641335,-11.65940734,-61.30521292
4,51,0.043144383,-140.6861813,-11.60304231,-61.4863909
5,51,0.077550613,-140.8366815,-11.53403487,-61.65294482
6,51,0.110173196,-141.0073969,-11.45291136,-61.77446866
7,51,0.140519073,-141.1895838,-11.36035996,-61.82054435
8,51,0.168045564,-141.3744144,-11.25712599,-61.7630874
9,51,0.19217541,-141.5533806,-11.14388943,-61.57851001
10,51,0.212315589,-141.7186578,-11.02114986,-61.249574
11,51,0.227879156,-141.8634112,-10.88914651,-60.7668461
12,51,0.23830897,-141.9820315,-10.74783683,-60.12969368
13,51,0.243101944,-142.0702939,-10.59694776,-59.34676679
14,51,0.24183247,-142.1254374,-10.43609943,-58.43591224
15,51,0.234173818,-142.1461683,-10.26498539,-57.42347242
16,51,0.219916592,-142.1325926,-10.08357924,-56.3429559
17,51,0.198983597,-142.0860876,-9.892328473,-55.23313321
18,51,0.171440759,-142.0091227,-9.692296529,-54.13570015
19,51,0.137503882,-141.9050409,-9.485223695,-53.09273504
20,51,0.097541145,-141.7778133,-9.273495175,-52.14422173
21,51,0.052071173,-141.6317794,-9.060024912,-51.32589784
22,51,0.001756477,-141.4713866,-8.848080576,-50.66761669
23,51,-0.052608073,-141.3009395,-8.641083978,-50.19230797
24,51,-0.110112144,-141.1243745,-8.442420951,-49.9155178
25,51,-0.169752561,-140.9450698,-8.255287297,-49.84543308
26,51,-0.230461864,-140.7657027,-8.082586406,-49.98325917
27,51,-0.291142668,-140.5881644,-7.926883109,-50.32382059
28,51,-0.350707226,-140.4135381,-7.790409423,-50.85627962
29,51,-0.408120978,-140.2421443,-7.675111954,-51.56490051
30,51,-0.462448245,-140.0736529,-7.582727667,-52.42981774
31,51,-0.51289764,-139.9072516,-7.514873858,-53.42778645
32,51,-0.558864376,-139.7418627,-7.473138955,-54.53290218
33,51,-0.599966454,-139.5763852,-7.459162559,-55.71727629
34,51,-0.636071931,-139.409944,-7.474695709,-56.95164701
35,51,-0.667314901,-139.2421216,-7.521635224,-58.20589855
36,51,-0.694098577,-139.0731481,-7.602028843,-59.44945596
37,51,-0.717084783,-138.9040347,-7.718050232,-60.65152316
38,51,-0.737170113,-138.7366338,-7.871944402,-61.78113679
39,51,-0.755449934,-138.5736238,-8.065944261,-62.80701862
40,51,-0.773172169,-138.4184177,-8.302157759,-63.69722306
41,51,-0.791683327,-138.2750057,-8.582422321,-64.41859382
42,51,-0.812369618,-138.1477438,-8.908119118,-64.93606728
43,51,-0.836596093,-138.041104,-9.279934607,-65.21189439
44,51,-0.865646742,-137.9594011,-9.697551378,-65.20490804
45,51,-0.900668286,-137.9065124,-10.1592466,-64.87005281
46,51,-0.94262019,-137.885603,-10.66137806,-64.15853557
47,51,-0.992233126,-137.8988662,-11.19775268,-63.01915889
48,51,-1.04997776,-137.9472921,-11.75891361,-61.40164254
49,51,-1.116045422,-138.0304711,-12.3314678,-59.2629131
50,51,-1.190341781,-138.1464441,-12.8977172,-56.57717221
51,51,-1.272494172,-138.2916116,-13.43602923,-53.3495594
52,51,-1.361872624,-138.4607135,-13.9224674,-49.63094722
53,51,-1.457623955,-138.6468944,-14.33397952,-45.52818054
54,51,-1.558717487,-138.8418676,-14.65272401,-41.20206196
55,51,-1.664000139,-139.0361863,-14.87013608,-36.84807599
56,51,-1.772257925,-139.2196254,-14.98889914,-32.66322806
57,51,-1.88228039,-139.3816658,-15.02180698,-28.811142
58,51,-1.99292431,-139.5120632,-14.98814648,-25.39879839
59,51,-2.103173221,-139.6014672,-14.90935015,-22.47078356
60,51,-2.21218985,-139.6420494,-14.80550791,-20.01770298
61,51,-2.319359284,-139.6280881,-14.6933913,-17.99118091
62,51,-2.424321463,-139.5564566,-14.58581449,-16.31902026
63,51,-2.526992103,-139.4269684,-14.49181883,-14.91730042
64,51,-2.627571481,-139.2425408,-14.41720209,-13.69879294
65,51,-2.726540449,-139.0091576,-14.3650838,-12.57836765
66,51,-2.824643011,-138.7356311,-14.33635927,-11.47640286
67,51,-2.922854781,-138.4331803,-14.33000327,-10.32111292
68,51,-3.022337087,-138.1148613,-14.34324738,-9.050480641
69,51,-3.124377266,-137.7948947,-14.37169021,-7.61425229
70,51,-3.230316963,-137.4879383,-14.40941945,-5.976226237
71,51,-3.341471644,-137.2083518,-14.44923381,-4.116810775
72,51,-3.459045935,-136.969489,-14.4830459,-2.035518097
73,51,-3.584050462,-136.7830447,-14.50251332,0.247266365
74,51,-3.717226557,-136.658471,-14.49987846,2.690128808
75,51,-3.858985313,-136.6024714,-14.46890451,5.232921281
76,51,-4.009367131,-136.618577,-14.40571083,7.801862096
77,51,-4.168026988,-136.7068133,-14.30928534,10.31696284
78,51,-4.33424923,-136.863475,-14.18151809,12.70045262
79,51,-4.506993577,-137.081035,-14.02674307,14.88446576
80,51,-4.684971339,-137.3482239,-13.85092558,16.81654241
81,51,-4.86674758,-137.6503217,-13.66071743,18.46229061
82,51,-5.050861576,-137.969695,-13.46259377,19.80542861
83,51,-5.235955011,-138.2865976,-13.26221032,20.84598259
84,51,-5.420895737,-138.5802215,-13.06402801,21.59754185
85,51,-5.604885232,-138.8299471,-12.87118232,22.08429022
86,51,-5.787540439,-139.0167075,-12.68553865,22.33823282
87,51,-5.968944948,-139.1243514,-12.50786671,22.39676988
88,51,-6.149669463,-139.1408799,-12.33807474,22.30059706
89,51,-6.330765787,-139.0594432,-12.17545718,22.09183764
90,51,-6.513740928,-138.8790096,-12.01892323,21.81231159
91,51,-6.70051787,-138.6046619,-11.86718644,21.50188596
92,51,-6.893387362,-138.2475192,-11.7189063,21.19690487
93,51,-7.094951689,-137.8243265,-11.57278256,20.92874441
94,51,-7.308058068,-137.3567835,-11.42761085,20.72256806
95,51,-7.535716985,-136.870704,-11.28231251,20.59636839
96,51,-7.780999982,-136.395099,-11.13595297,20.56037246
97,51,-8.046912003,-135.9612644,-10.98776006,20.61686818
98,51,-8.336234932,-135.6019219,-10.83714828,20.7604789
99,51,-8.651340997,-135.3504256,-10.68374816,20.97888012
100,51,-8.993977054,-135.2399917,-10.52743351,21.25391471
101,51,-9.365024059,-135.3028575,-10.36833592,21.56302772
102,51,-9.764241402,-135.569217,-10.20683585,21.88091117
103,51,-10.19001518,-136.0657441,-10.04352305,22.18123175
104,51,-10.63914462,-136.813497,-9.879125595,22.43831381
105,51,-11.10672223,-137.8250554,-9.71441333,22.62866714
106,51,-11.58618691,-139.1009014,-9.550087973,22.73228093
107,51,-12.06964492,-140.6253688,-9.386675074,22.73364116
108,51,-12.54854072,-142.3629333,-9.224433856,22.62246087
109,51,-13.01469778,-144.256076,-9.063298563,22.39413274
110,51,-13.46162985,-146.226137,-8.902860629,22.04991925
111,51,-13.88588139,-148.1781517,-8.742395403,21.59689015
112,51,-14.28806969,-150.0095374,-8.580931047,21.04760621
113,51,-14.67335365,-151.6210527,-8.41735126,20.41954116
114,51,-15.05125547,-152.9274888,-8.250518558,19.73423682
115,51,-15.43501805,-153.8656877,-8.079401562,19.01620337
116,51,-15.84085936,-154.3986227,-7.903189214,18.29160631
117,51,-16.28751783,-154.5157143,-7.721377215,17.58681551
118,51,-16.79641512,-154.2305801,-7.533817245,16.92692179
119,51,-17.39270313,-153.5777935,-7.340726443,16.33434114
120,51,-18.10753359,-152.610233,-7.142661655,15.82762206
121,51,-18.98223594,-151.3987992,-6.940468301,15.42054756
122,51,-20.07603207,-150.0375478,-6.735216217,15.12158683
123,51,-21.4814412,-148.6620416,-6.52813425,14.93371111
124,51,-23.3592207,-147.5066792,-6.320552274,14.85455209
125,51,-26.03362296,-147.1118436,-6.113854954,14.87685416
126,51,-30.33881913,-149.4090749,-5.909447194,14.98915559
127,51,-39.59835235,-172.0433706,-5.708727936,15.17662676
128,51,-35.98299709,71.0454369,-5.513067229,15.42199446
129,51,-28.0988416,59.37586347,-5.323781463,15.70648691
130,51,-23.79820267,58.29852652,-5.142102899,16.01074443
131,51,-20.84164886,59.2168178,-4.969141686,16.31565322
132,51,-18.59815578,60.83999413,-4.80584081,16.60307406
133,51,-16.80649699,62.78861711,-4.652926392,16.85645226
134,51,-15.33381229,64.91357712,-4.510857224,17.06130823
135,51,-14.10327242,67.14681205,-4.379778249,17.20561802
136,51,-13.06623987,69.45493965,-4.259482887,17.28009882
137,51,-12.18968469,71.82129535,-4.149388938,17.27841538
138,51,-11.44981722,74.23772461,-4.048532134,17.19731956
139,51,-10.82858667,76.70026169,-3.955580606,17.03672764
140,51,-10.3116314,79.20652679,-3.868872264,16.79973046
141,51,-9.887023582,81.75394369,-3.786475581,16.49252178
142,51,-9.544479986,84.3383795,-3.706272292,16.12422333
143,51,-9.274865344,86.95303459,-3.626058277,15.7065827
144,51,-9.069891472,89.58752809,-3.543656529,15.25352574
145,51,-8.921954601,92.22719453,-3.457034092,14.78055801
146,51,-8.824072113,94.85264921,-3.364413629,14.30403001
147,51,-8.769887601,97.43969957,-3.264370247,13.84030399
148,51,-8.753714911,99.95967353,-3.155905641,13.4048825
149,51,-8.770591638,102.3802052,-3.038494251,13.01157317
150,51,-8.816313769,104.6664654,-2.91209951,12.67176758
151,51,-8.887428071,106.7827646,-2.777161635,12.39390214
152,51,-8.981168333,108.6944015,-2.634561067,12.18314734
153,51,-9.095334527,110.369601,-2.485563222,12.04134354
154,51,-9.228127737,111.7813908,-2.331750556,11.9671719
155,51,-9.377965133,112.9092876,-2.174947373,11.95652413
156,51,-9.543305645,113.740709,-2.017141768,12.00301762
157,51,-9.722517027,114.2720538,-1.86040794,12.09859544
158,51,-9.913808627,114.5094037,-1.706831187,12.23415204
159,51,-10.11524233,114.4687893,-1.558437289,12.40013438
160,51,-10.32481837,114.1759427,-1.417127587,12.58708058
161,51,-10.5406154,113.6654552,-1.2846209,12.7860722
162,51,-10.76094864,112.9792866,-1.162403246,12.98908947
163,51,-10.98450068,112.164646,-1.051686213,13.18926905
164,51,-11.21038017,111.2713606,-0.953374636,13.38107147
165,51,-11.4380759,110.3489493,-0.868044062,13.56036945
166,51,-11.66729593,109.4436679,-0.795928338,13.72446942
167,51,-11.89770736,108.5957842,-0.736917528,13.87207799
168,51,-12.12861508,107.8372722,-0.690566291,14.00322269
169,51,-12.3586329,107.1900222,-0.656112782,14.11913371
170,51,-12.58540489,106.6645938,-0.632508056,14.22209095
171,51,-12.80543041,106.2595224,-0.618455819,14.31523899
172,51,-13.01403415,105.9612412,-0.612462083,14.40237214
173,51,-13.20550481,105.7447675,-0.612893938,14.48769267
174,51,-13.37340219,105.5753688,-0.618046098,14.57554788
175,51,-13.51100569,105.4114103,-0.626213249,14.67015509
176,51,-13.61185181,105.2084253,-0.635765522,14.77532777
177,51,-13.67029279,104.9241496,-0.645223737,14.89421996
178,51,-13.682008,104.5238957,-0.653330505,15.02910808
179,51,-13.64441402,103.9853549,-0.659112972,15.18122993
180,51,-13.55693878,103.3018545,-0.661933035,15.35069743
-180,52,-13.55693878,104.3018545,-0.661933035,14.35069743
-179,52,-13.42138324,103.4777411,-0.662305391,14.53940592
-178,52,-13.24151157,102.5340898,-0.659550568,14.74222144
-177,52,-13.02263596,101.5085215,-0.654149819,14.95619884
-176,52,-12.77149471,100.4457535,-0.646936219,15.17774488
-175,52,-12.4957536,99.39238071,-0.639050626,15.40289774
-174,52,-12.20342546,98.39229994,-0.631881703,15.62762791
-173,52,-11.90228096,97.48333569,-0.626993965,15.84813609
-172,52,-11.59932214,96.69520941,-0.626048453,16.06112734
-171,52,-11.30037197,96.04866399,-0.630720667,16.26404575
-170,52,-11.00980662,95.55538678,-0.642620012,16.45526031
-169,52,-10.73043324,95.21836121,-0.663214306,16.63419806
-168,52,-10.46350111,95.03236695,-0.693761989,16.80142496
-167,52,-10.20882712,94.98448275,-0.735253835,16.95867743
-166,52,-9.965015075,95.05457824,-0.78836519,17.108848
-165,52,-9.729747595,95.21588397,-0.853419251,17.25592735
-164,52,-9.500127241,95.43578516,-0.930361627,17.40490338
-163,52,-9.273038723,95.67698565,-1.018746392,17.56161533
-162,52,-9.045499633,95.89913267,-1.117734011,17.73255909
-161,52,-8.814965728,96.06089058,-1.226101832,17.92463917
-160,52,-8.579561824,96.12232935,-1.34226818,18.14486357
-159,52,-8.338221462,96.0473871,-1.464331368,18.39998154
-158,52,-8.090735088,95.80611098,-1.590125009,18.69607028
-157,52,-7.837722417,95.37639496,-1.717290697,19.03808603
-156,52,-7.580554873,94.74501129,-1.843368322,19.42940583
-155,52,-7.321255527,93.90784836,-1.965902814,19.87139802
-154,52,-7.062397815,92.86938829,-2.082563997,20.36306868
-153,52,-6.807013953,91.64155674,-2.191273638,20.90083545
-152,52,-6.558513911,90.24213988,-2.290331122,21.47847517
-151,52,-6.320609301,88.69298825,-2.378526997,22.08727775
-150,52,-6.097234871,87.01821756,-2.455232762,22.71641384
-149,52,-5.892462425,85.24258224,-2.520456207,23.35349453
-148,52,-5.710406187,83.3901472,-2.574854596,23.98527164
-147,52,-5.55512258,81.48332704,-2.619702694,24.59840582
-146,52,-5.430509812,79.54231041,-2.656818116,25.18022168
-145,52,-5.340213132,77.58484516,-2.688451612,25.71937583
-144,52,-5.28754026,75.62633403,-2.717153519,26.20638401
-143,52,-5.275389359,73.68017857,-2.745629195,26.63397965
-142,52,-5.306189402,71.7583094,-2.776595651,26.99730382
-141,52,-5.381850776,69.87184909,-2.81264938,27.29394717
-140,52,-5.503722385,68.031865,-2.856152311,27.52387776
-139,52,-5.672550657,66.25017978,-2.909139653,27.68929218
-138,52,-5.888435295,64.54021242,-2.973250666,27.79442368
-137,52,-6.150776379,62.91782192,-3.049681526,27.8453328
-136,52,-6.458207149,61.40211369,-3.139158307,27.84969525
-135,52,-6.808506713,60.01614649,-3.241927738,27.81659119
-134,52,-7.198487128,58.78743945,-3.357763478,27.75629081
-133,52,-7.623850881,57.74812565,-3.485986076,27.68002397
-132,52,-8.079019268,56.93453101,-3.625495302,27.59971766
-131,52,-8.556942557,56.38588498,-3.77481404,27.52768416
-130,52,-9.048922711,56.14181869,-3.932143353,27.47624537
-129,52,-9.544512023,56.23833063,-4.095428599,27.45728611
-128,52,-10.03159452,56.70208874,-4.262436477,27.48173924
-127,52,-10.49679731,57.54339684,-4.43084265,27.5590197
-126,52,-10.92638208,58.7489293,-4.598328959,27.69644033
-125,52,-11.30768363,60.2762598,-4.76268819,27.89865718
-124,52,-11.6309609,62.0527544,-4.921932823,28.16720351
-123,52,-11.89125585,63.98082209,-5.074402326,28.50017502
-122,52,-12.08967581,65.94947218,-5.218861665,28.89212225
-121,52,-12.23360689,67.84939695,-5.354582214,29.33418736
-120,52,-12.33575137,69.58709799,-5.481395879,29.81449365
-119,52,-12.41234022,71.09415691,-5.599714368,30.31876266
-118,52,-12.48111796,72.3301558,-5.710508438,30.83110131
-117,52,-12.55962819,73.28028831,-5.815246198,31.3348795
-116,52,-12.66406965,73.95001721,-5.915794399,31.81361081
-115,52,-12.80873811,74.35907875,-6.014291048,32.25175778
-114,52,-13.00592317,74.53635177,-6.113000714,32.63540462
-113,52,-13.26609469,74.51627363,-6.21416505,32.95276901
-112,52,-13.59824215,74.33692695,-6.319860411,33.19455192
-111,52,-14.01027876,74.03967837,-6.431872443,33.35414609
-110,52,-14.50946537,73.67023764,-6.551594893,33.42773553
-109,52,-15.10283953,73.28113713,-6.679957286,33.41431992
