Freq,S11_MAG,S11_PHASE,S21_MAG,S21_PHASE,S12_MAG,S12_PHASE,22_MAG,S22_PHASE
114312500,-0.41948637,-117.96758,-200,45,-200,45,-200,45
114375000,-0.41991094,-118.03318,-200,45,-200,45,-200,45
114437500,-0.42271617,-118.11154,-200,45,-200,45,-200,45
114500000,-0.42289937,-118.18737,-200,45,-200,45,-200,45
114562500,-0.42625901,-118.26758,-200,45,-200,45,-200,45
114625000,-0.42535403,-118.33614,-200,45,-200,45,-200,45
114687500,-0.42856941,-118.42253,-200,45,-200,45,-200,45
114750000,-0.42794231,-118.4999,-200,45,-200,45,-200,45
114812500,-0.4298678,-118.56587,-200,45,-200,45,-200,45
114875000,-0.43208978,-118.6397,-200,45,-200,45,-200,45
114937500,-0.43096453,-118.71207,-200,45,-200,45,-200,45
115000000,-0.43483815,-118.79388,-200,45,-200,45,-200,45
115062500,-0.43475795,-118.86445,-200,45,-200,45,-200,45
115125000,-0.43562457,-118.93095,-200,45,-200,45,-200,45
115187500,-0.4375335,-119.00346,-200,45,-200,45,-200,45
115250000,-0.43870926,-119.07545,-200,45,-200,45,-200,45
115312500,-0.43987751,-119.15977,-200,45,-200,45,-200,45
115375000,-0.44112456,-119.22816,-200,45,-200,45,-200,45
115437500,-0.44254345,-119.3046,-200,45,-200,45,-200,45
115500000,-0.44539252,-119.38284,-200,45,-200,45,-200,45
115562500,-0.44532701,-119.44777,-200,45,-200,45,-200,45
115625000,-0.44533637,-119.53065,-200,45,-200,45,-200,45
115687500,-0.4477028,-119.60513,-200,45,-200,45,-200,45
115750000,-0.44809261,-119.67599,-200,45,-200,45,-200,45
115812500,-0.44968343,-119.73949,-200,45,-200,45,-200,45
115875000,-0.44890857,-119.82571,-200,45,-200,45,-200,45
115937500,-0.45189324,-119.9016,-200,45,-200,45,-200,45
116000000,-0.45395902,-119.96545,-200,45,-200,45,-200,45
116062500,-0.45436072,-120.04409,-200,45,-200,45,-200,45
116125000,-0.45659733,-120.12376,-200,45,-200,45,-200,45
116187500,-0.45857814,-120.20215,-200,45,-200,45,-200,45
116250000,-0.45765385,-120.27327,-200,45,-200,45,-200,45
116312500,-0.46086341,-120.35795,-200,45,-200,45,-200,45
116375000,-0.46165317,-120.43732,-200,45,-200,45,-200,45
116437500,-0.46189877,-120.50858,-200,45,-200,45,-200,45
116500000,-0.46466732,-120.58011,-200,45,-200,45,-200,45
116562500,-0.4656738,-120.65533,-200,45,-200,45,-200,45
116625000,-0.46685117,-120.74426,-200,45,-200,45,-200,45
